patient_id,member_id,source_a_name,source_b_name,source_a_email,source_b_email,source_a_phone,source_b_phone,source_a_dob,source_b_dob,name_score,address_score,email_match,phone_match,dob_match,match_score,match_status
HOS-A-00091,CRM-B-00091,Gabriela Araujo,Gabriela Araujo,gabriela.araujo.91@examplehealth.org,gabriela.araujo.91@examplehealth.org,27990000091,27990000091,2006-08-11,2006-08-11,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00092,CRM-B-X00092,Rafael Moreira Moreira,Rafael Moreira Moreira,rafael.moreira.92@examplehealth.org,rafael.moreira.92@examplehealth.org,27990000092,27990000092,2014-09-12,2014-09-12,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00093,CRM-B-00093,Renata Dias,Renata Dias,renata.dias.93@examplehealth.org,renata.dias.93@examplehealth.org,27990000093,27990000093,2015-10-13,2015-10-13,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00094,CRM-B-00094,Carlos Martins Carvalho,Carlos Martins Carvalho,carlos.martins.94@examplehealth.org,carlos.martins.94@examplehealth.org,27990000094,27990000094,2006-11-14,2006-11-14,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00095,CRM-B-00095,Joao Carvalho,Joao Carvalho,joao.carvalho.95@examplehealth.org,joao.carvalho.95@examplehealth.org,27990000095,27990000095,2015-12-15,2015-12-15,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00096,CRM-B-00096,Leandro Rocha,Leandro Rocha,leandro.rocha.96@examplehealth.org,leandro.rocha.96@examplehealth.org,27990000096,27990000096,2013-01-16,2013-01-16,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00097,CRM-B-X00097,Carla Fernandes,Carla Fernandes,carla.fernandes.97@examplehealth.org,carla.fernandes.97@examplehealth.org,27990000097,27990000097,1981-02-17,1981-02-17,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00098,CRM-B-00098,Renata Dias,Renata Dias,renata.dias.98@examplehealth.org,renata.dias.98@examplehealth.org,27990000098,27990000098,1965-03-18,1965-03-18,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00099,CRM-B-00099,Priscila Nascimento,Priscila Nascimento,priscila.nascimento.99@examplehealth.org,priscila.nascimento.99@examplehealth.org,27990000099,27990000099,2015-04-19,2015-04-19,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00100,CRM-B-00100,Juliana Moreira,Juliana Moreira,juliana.moreira.100@examplehealth.org,juliana.moreira.100@examplehealth.org,27990000100,27990000100,1996-05-20,1996-05-20,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00101,CRM-B-00101,Eduardo Pereira,Eduardo Pereira,eduardo.pereira.101@examplehealth.org,eduardo.pereira.101@examplehealth.org,27990000101,27990000101,2016-06-21,2016-06-21,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00102,CRM-B-00102,Monica Costa,Monica Costa,monica.costa.102@examplehealth.org,monica.costa.102@examplehealth.org,27990000102,27990000102,1962-07-22,1962-07-22,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00103,CRM-B-00103,Juliana Oliveira,Juliana Oliveira,juliana.oliveira.103@examplehealth.org,juliana.oliveira.103@examplehealth.org,27990000103,27990000103,1966-08-23,1966-08-23,1.0,0.97,1.0,1.0,1.0,0.995,auto_match
HOS-A-00104,CRM-B-00104,Renata Lima,Renata Lima,renata.lima.104@examplehealth.org,renata.lima.104@examplehealth.org,27990000104,27990000104,2016-09-24,2016-09-24,1.0,0.973,1.0,1.0,1.0,0.996,auto_match
HOS-A-00105,CRM-B-00105,Andre Nascimento,Andre Nascimento,andre.nascimento.105@examplehealth.org,andre.nascimento.105@examplehealth.org,27990000105,27990000105,1965-10-25,1965-10-25,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00106,CRM-B-00106,Eduardo Dias Araujo,Eduardo Dias Araujo,eduardo.dias.106@examplehealth.org,eduardo.dias.106@examplehealth.org,27990000106,27990000106,1962-11-26,1962-11-26,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-00107,CRM-B-00107,Juliana Nascimento,Juliana Nascimento,juliana.nascimento.107@examplehealth.org,,27990000107,27990000107,1990-12-27,1990-12-27,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00108,CRM-B-00108,Luciana Silva,Luciana Silva,luciana.silva.108@examplehealth.org,luciana.silva.108@examplehealth.org,27990000108,27990000108,1978-01-01,1978-01-01,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-00109,CRM-B-00109,Ana Martins,Ana Martins,ana.martins.109@examplehealth.org,ana.martins.109@examplehealth.org,27990000109,27990000109,1982-02-02,1982-02-02,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00110,CRM-B-00110,Aline Rodrigues,Aline Rodrigues,aline.rodrigues.110@examplehealth.org,aline.rodrigues.110@examplehealth.org,27990000110,27990000110,1982-03-03,1982-03-03,1.0,0.963,1.0,1.0,1.0,0.994,auto_match
HOS-A-00111,CRM-B-00111,Gabriela Fernandes,Gabriela Fernande,gabriela.fernandes.111@examplehealth.org,gabriela.fernandes.111@examplehealth.org,27990000111,27990000111,1960-04-04,1960-04-04,0.971,1.0,1.0,1.0,1.0,0.991,auto_match
HOS-A-00112,CRM-B-00112,Aline Carvalho,Aline Carvalho,aline.carvalho.112@examplehealth.org,,27990000112,27990000112,1957-05-05,1957-05-05,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00113,CRM-B-00113,Vinicius Pereira,Vinicius Pereira,vinicius.pereira.113@examplehealth.org,vinicius.pereira.113@examplehealth.org,27990000113,27990000113,2008-06-06,2008-06-06,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00114,CRM-B-00114,Vanessa Carvalho,Vanessa Carvalho,vanessa.carvalho.114@examplehealth.org,vanessa.carvalho.114@examplehealth.org,27990000114,27990000114,2001-07-07,2001-07-07,1.0,0.966,1.0,1.0,1.0,0.995,auto_match
HOS-A-00115,CRM-B-00115,Daniela Pereira,Daniela Pereir,daniela.pereira.115@examplehealth.org,daniela.pereira.115@examplehealth.org,27990000115,27990000115,1962-08-08,1962-08-08,0.966,0.97,1.0,1.0,1.0,0.985,auto_match
HOS-A-00116,CRM-B-00116,Vanessa Souza,Vanessa Souza,vanessa.souza.116@examplehealth.org,vanessa.souza.116@examplehealth.org,27990000116,27990000116,1998-09-09,1998-09-09,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00117,CRM-B-00117,Renata Almeida,Renata Almeida,renata.almeida.117@examplehealth.org,,27990000117,27990000117,1982-10-10,1982-10-10,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00118,CRM-B-00118,Leticia Dias,Leticia Dias,leticia.dias.118@examplehealth.org,leticia.dias.118@examplehealth.org,27990000118,27990000118,1981-11-11,1981-11-11,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00119,CRM-B-00119,Vanessa Pereira Souza,Vanessa Pereira Souz,vanessa.pereira.119@examplehealth.org,vanessa.pereira.119@examplehealth.org,27990000119,27990000119,1983-12-12,1983-12-12,0.976,1.0,1.0,1.0,1.0,0.993,auto_match
HOS-A-00120,CRM-B-00120,Patricia Santos,Patricia Santos,patricia.santos.120@examplehealth.org,patricia.santos.120@examplehealth.org,27990000120,27990000120,2000-01-13,2000-01-13,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00121,CRM-B-00121,Camila Carvalho Carvalho,Camila Carvalho Carvalho,camila.carvalho.121@examplehealth.org,camila.carvalho.121@examplehealth.org,27990000121,27990000121,1998-02-14,1998-02-14,1.0,0.968,1.0,1.0,1.0,0.995,auto_match
HOS-A-00122,CRM-B-00122,Joao Dias,Joao Dias,joao.dias.122@examplehealth.org,joao.dias.122@examplehealth.org,27990000122,27990000122,1970-03-15,1970-03-15,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00123,CRM-B-00123,Tatiana Gomes,Tatiana Gomes,tatiana.gomes.123@examplehealth.org,tatiana.gomes.123@examplehealth.org,27990000123,27990000123,1985-04-16,1985-04-16,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00124,CRM-B-00124,Ana Fernandes,Ana Fernande,ana.fernandes.124@examplehealth.org,ana.fernandes.124@examplehealth.org,27990000124,27990000124,2009-05-17,2009-05-17,0.96,1.0,1.0,1.0,1.0,0.988,auto_match
HOS-A-00125,CRM-B-00125,Beatriz Silva Rodrigues,Beatriz Silva Rodrigues,beatriz.silva.125@examplehealth.org,beatriz.silva.125@examplehealth.org,27990000125,27990000125,1980-06-18,1980-06-18,1.0,0.97,1.0,1.0,1.0,0.995,auto_match
HOS-A-00126,CRM-B-00126,Patricia Santos,Patricia Santos,patricia.santos.126@examplehealth.org,patricia.santos.126@examplehealth.org,27990000126,27990000126,1949-07-19,1949-07-19,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00127,CRM-B-00127,Diego Carvalho,Diego Carvalho,diego.carvalho.127@examplehealth.org,diego.carvalho.127@examplehealth.org,27990000127,27990000127,1974-08-20,1974-08-20,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00128,CRM-B-00128,Patricia Araujo,Patricia Araujo,patricia.araujo.128@examplehealth.org,patricia.araujo.128@examplehealth.org,27990000128,27990000128,1982-09-21,1982-09-21,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00129,CRM-B-00129,Patricia Santos,Patricia Santos,patricia.santos.129@examplehealth.org,patricia.santos.129@examplehealth.org,27990000129,27990000129,1994-10-22,1994-10-22,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00130,CRM-B-00130,Juliana Nascimento,Juliana Nascimento,juliana.nascimento.130@examplehealth.org,juliana.nascimento.130@examplehealth.org,27990000130,27990000130,2011-11-23,2011-11-23,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-00131,CRM-B-00131,Paulo Oliveira,Paulo Oliveira,paulo.oliveira.131@examplehealth.org,paulo.oliveira.131@examplehealth.org,27990000131,27990000131,1987-12-24,1987-12-24,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00132,CRM-B-00132,Ricardo Pereira,Ricardo Pereira,ricardo.pereira.132@examplehealth.org,ricardo.pereira.132@examplehealth.org,27990000132,27990000132,2016-01-25,2016-01-25,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00133,CRM-B-00133,Paulo Fernandes,Paulo Fernandes,paulo.fernandes.133@examplehealth.org,paulo.fernandes.133@examplehealth.org,27990000133,27990000133,1947-02-26,1947-02-26,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00134,CRM-B-00134,Thiago Martins,Thiago Martins,thiago.martins.134@examplehealth.org,thiago.martins.134@examplehealth.org,27990000134,27990000134,1969-03-27,1969-03-27,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00135,CRM-B-00135,Lucas Carvalho Rodrigues,Lucas Carvalho Rodrigues,lucas.carvalho.135@examplehealth.org,lucas.carvalho.135@examplehealth.org,27990000135,27990000135,1986-04-01,1986-04-01,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00136,CRM-B-00136,Fernanda Moreira,Fernanda Moreira,fernanda.moreira.136@examplehealth.org,fernanda.moreira.136@examplehealth.org,27990000136,27990000136,1983-05-02,1983-05-02,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-00137,CRM-B-00137,Marcos Fernandes,Marcos Fernandes,marcos.fernandes.137@examplehealth.org,marcos.fernandes.137@examplehealth.org,27990000137,27990000137,1998-06-03,1998-06-03,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00138,CRM-B-00138,Beatriz Santos,Beatriz Santos,beatriz.santos.138@examplehealth.org,beatriz.santos.138@examplehealth.org,27990000138,27990000138,1987-07-04,1987-07-04,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00139,CRM-B-00139,Rafael Almeida,Rafael Almeida,rafael.almeida.139@examplehealth.org,rafael.almeida.139@examplehealth.org,27990000139,27990000139,1986-08-05,1986-08-05,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00140,CRM-B-00140,Patricia Silva,Patricia Silva,patricia.silva.140@examplehealth.org,patricia.silva.140@examplehealth.org,27990000140,27990000140,1999-09-06,1999-09-06,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00141,CRM-B-00141,Mateus Almeida Silva,Mateus Almeida Silva,mateus.almeida.141@examplehealth.org,mateus.almeida.141@examplehealth.org,27990000141,27990000141,2001-10-07,2001-10-07,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00142,CRM-B-00142,Bruno Araujo Barbosa,Bruno Araujo Barbosa,bruno.araujo.142@examplehealth.org,bruno.araujo.142@examplehealth.org,27990000142,27990000142,1980-11-08,1980-11-08,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00143,CRM-B-00143,Gabriela Lima,Gabriela Lima,gabriela.lima.143@examplehealth.org,gabriela.lima.143@examplehealth.org,27990000143,27990000143,1980-12-09,1980-12-09,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00144,CRM-B-00144,Joao Moreira,Joao Moreira,joao.moreira.144@examplehealth.org,,27990000144,27990000144,1966-01-10,1966-01-10,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00145,CRM-B-00145,Mateus Santos Martins,Mateus Santos Martins,mateus.santos.145@examplehealth.org,mateus.santos.145@examplehealth.org,27990000145,27990000145,1999-02-11,1999-02-11,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00146,CRM-B-00146,Carla Nascimento,Carla Nascimento,carla.nascimento.146@examplehealth.org,carla.nascimento.146@examplehealth.org,27990000146,27990000146,1970-03-12,1970-03-12,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00147,CRM-B-00147,Fernanda Souza Oliveira,Fernanda Souza Oliveira,fernanda.souza.147@examplehealth.org,fernanda.souza.147@examplehealth.org,27990000147,27990000147,1951-04-13,1951-04-13,1.0,0.976,1.0,1.0,1.0,0.996,auto_match
HOS-A-00148,CRM-B-00148,Gabriela Dias,Gabriela Dias,gabriela.dias.148@examplehealth.org,gabriela.dias.148@examplehealth.org,27990000148,27990000148,1954-05-14,1954-05-14,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00149,CRM-B-00149,Ana Santos Nascimento,Ana Santos Nascimento,ana.santos.149@examplehealth.org,,27990000149,27990000149,2000-06-15,2000-06-15,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00150,CRM-B-00150,Lucas Fernandes,Lucas Fernandes,lucas.fernandes.150@examplehealth.org,lucas.fernandes.150@examplehealth.org,27990000150,27990000150,2016-07-16,2016-07-16,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00151,CRM-B-00151,Alex Costa,Alex Costa,alex.costa.151@examplehealth.org,alex.costa.151@examplehealth.org,27990000151,27990000151,1952-08-17,1952-08-17,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00152,CRM-B-00152,Monica Dias,Monica Dias,monica.dias.152@examplehealth.org,monica.dias.152@examplehealth.org,27990000152,27990000152,1998-09-18,1998-09-18,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00153,CRM-B-00153,Ana Almeida,Ana Almeida,ana.almeida.153@examplehealth.org,ana.almeida.153@examplehealth.org,27990000153,27990000153,1986-10-19,1986-10-19,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00154,CRM-B-00154,Carla Barbosa,Carla Barbosa,carla.barbosa.154@examplehealth.org,carla.barbosa.154@examplehealth.org,27990000154,27990000154,1954-11-20,1954-11-20,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00155,CRM-B-00155,Bianca Rodrigues,Bianca Rodrigues,bianca.rodrigues.155@examplehealth.org,,27990000155,27990000155,1975-12-21,1975-12-21,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00156,CRM-B-00156,Aline Dias,Aline Dias,aline.dias.156@examplehealth.org,aline.dias.156@examplehealth.org,27990000156,27990000156,2011-01-22,2011-01-22,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00157,CRM-B-00157,Bianca Rodrigues Oliveira,Bianca Rodrigues Oliveira,bianca.rodrigues.157@examplehealth.org,bianca.rodrigues.157@examplehealth.org,27990000157,27990000157,1971-02-23,1971-02-23,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00158,CRM-B-00158,Bianca Martins,Bianca Martins,bianca.martins.158@examplehealth.org,bianca.martins.158@examplehealth.org,27990000158,27990000158,1945-03-24,1945-03-24,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00159,CRM-B-00159,Ana Silva,Ana Silva,ana.silva.159@examplehealth.org,,27990000159,27990000159,1958-04-25,1958-04-25,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00160,CRM-B-00160,Renata Dias,Renata Dias,renata.dias.160@examplehealth.org,renata.dias.160@examplehealth.org,27990000160,27990000160,1978-05-26,1978-05-26,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00161,CRM-B-00161,Carla Gomes,Carla Gomes,carla.gomes.161@examplehealth.org,carla.gomes.161@examplehealth.org,27990000161,27990000161,1972-06-27,1972-06-27,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00162,CRM-B-00162,Maria Costa,Maria Costa,maria.costa.162@examplehealth.org,maria.costa.162@examplehealth.org,27990000162,27990000162,1979-07-01,1979-07-01,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00163,CRM-B-00163,Luciana Almeida,Luciana Almeida,luciana.almeida.163@examplehealth.org,,27990000163,27990000163,2000-08-02,2000-08-02,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00164,CRM-B-00164,Beatriz Oliveira Barbosa,Beatriz Oliveira Barbosa,beatriz.oliveira.164@examplehealth.org,beatriz.oliveira.164@examplehealth.org,27990000164,27990000164,1977-09-03,1977-09-03,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00165,CRM-B-00165,Leticia Martins,Leticia Martins,leticia.martins.165@examplehealth.org,leticia.martins.165@examplehealth.org,27990000165,27990000165,1974-10-04,1974-10-04,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00166,CRM-B-00166,Priscila Santos,Priscila Santos,priscila.santos.166@examplehealth.org,priscila.santos.166@examplehealth.org,27990000166,27990000166,1981-11-05,1981-11-05,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00167,CRM-B-00167,Patricia Araujo,Patricia Araujo,patricia.araujo.167@examplehealth.org,patricia.araujo.167@examplehealth.org,27990000167,27990000167,1992-12-06,1992-12-06,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00168,CRM-B-00168,Ana Teixeira,Ana Teixeir,ana.teixeira.168@examplehealth.org,ana.teixeira.168@examplehealth.org,27990000168,27990000168,1966-01-07,1966-01-07,0.957,1.0,1.0,1.0,1.0,0.987,auto_match
HOS-A-00169,CRM-B-00169,Beatriz Souza,Beatriz Souz,beatriz.souza.169@examplehealth.org,beatriz.souza.169@examplehealth.org,27990000169,27990000169,1952-02-08,1952-02-08,0.96,1.0,1.0,1.0,1.0,0.988,auto_match
HOS-A-00170,CRM-B-00170,Luciana Nascimento,Luciana Nascimento,luciana.nascimento.170@examplehealth.org,luciana.nascimento.170@examplehealth.org,27990000170,27990000170,1984-03-09,1984-03-09,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00171,CRM-B-00171,Maria Costa,Maria Costa,maria.costa.171@examplehealth.org,,27990000171,27990000171,1999-04-10,1999-04-10,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00172,CRM-B-00172,Luciana Nascimento,Luciana Nascimento,luciana.nascimento.172@examplehealth.org,luciana.nascimento.172@examplehealth.org,27990000172,27990000172,2012-05-11,2012-05-11,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00173,CRM-B-00173,Beatriz Nascimento,Beatriz Nascimento,beatriz.nascimento.173@examplehealth.org,beatriz.nascimento.173@examplehealth.org,27990000173,27990000173,1995-06-12,1995-06-12,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00174,CRM-B-00174,Ana Teixeira,Ana Teixeira,ana.teixeira.174@examplehealth.org,ana.teixeira.174@examplehealth.org,27990000174,27990000174,1989-07-13,1989-07-13,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00175,CRM-B-00175,Eduardo Santos,Eduardo Santos,eduardo.santos.175@examplehealth.org,eduardo.santos.175@examplehealth.org,27990000175,27990000175,2010-08-14,2010-08-14,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00176,CRM-B-00176,Gustavo Araujo,Gustavo Araujo,gustavo.araujo.176@examplehealth.org,gustavo.araujo.176@examplehealth.org,27990000176,27990000176,2005-09-15,2005-09-15,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00177,CRM-B-00177,Carla Almeida Costa,Carla Almeida Costa,carla.almeida.177@examplehealth.org,carla.almeida.177@examplehealth.org,27990000177,27990000177,2012-10-16,2012-10-16,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00178,CRM-B-00178,Fernanda Moreira,Fernanda Moreira,fernanda.moreira.178@examplehealth.org,fernanda.moreira.178@examplehealth.org,27990000178,27990000178,1992-11-17,1992-11-17,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00179,CRM-B-00179,Leandro Barbosa Nascimento,Leandro Barbosa Nasciment,leandro.barbosa.179@examplehealth.org,leandro.barbosa.179@examplehealth.org,27990000179,27990000179,2005-12-18,2005-12-18,0.98,1.0,1.0,1.0,1.0,0.994,auto_match
HOS-A-00180,CRM-B-00180,Bianca Costa Costa,Bianca Costa Costa,bianca.costa.180@examplehealth.org,bianca.costa.180@examplehealth.org,27990000180,27990000180,1981-01-19,1981-01-19,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-00181,CRM-B-00181,Andre Carvalho,Andre Carvalho,andre.carvalho.181@examplehealth.org,andre.carvalho.181@examplehealth.org,27990000181,27990000181,2008-02-20,2008-02-20,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00182,CRM-B-00182,Lucas Souza Moreira,Lucas Souza Moreira,lucas.souza.182@examplehealth.org,lucas.souza.182@examplehealth.org,27990000182,27990000182,1947-03-21,1947-03-21,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00183,CRM-B-00183,Ana Rodrigues,Ana Rodrigues,ana.rodrigues.183@examplehealth.org,ana.rodrigues.183@examplehealth.org,27990000183,27990000183,2013-04-22,2013-04-22,1.0,0.976,1.0,1.0,1.0,0.996,auto_match
HOS-A-00184,CRM-B-00184,Carla Pereira,Carla Pereira,carla.pereira.184@examplehealth.org,carla.pereira.184@examplehealth.org,27990000184,27990000184,1981-05-23,1981-05-23,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00185,CRM-B-00185,Eduardo Oliveira,Eduardo Oliveira,eduardo.oliveira.185@examplehealth.org,eduardo.oliveira.185@examplehealth.org,27990000185,27990000185,1950-06-24,1950-06-24,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00186,CRM-B-00186,Monica Teixeira,Monica Teixeira,monica.teixeira.186@examplehealth.org,monica.teixeira.186@examplehealth.org,27990000186,27990000186,1993-07-25,1993-07-25,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00187,CRM-B-00187,Bruno Gomes,Bruno Gomes,bruno.gomes.187@examplehealth.org,bruno.gomes.187@examplehealth.org,27990000187,27990000187,2016-08-26,2016-08-26,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00188,CRM-B-00188,Larissa Carvalho,Larissa Carvalo,larissa.carvalho.188@examplehealth.org,larissa.carvalho.188@examplehealth.org,27990000188,27990000188,1939-09-27,1939-09-27,0.968,1.0,1.0,1.0,1.0,0.99,auto_match
HOS-A-00189,CRM-B-00189,Diego Carvalho Lima,Diego Carvalo Lima,diego.carvalho.189@examplehealth.org,diego.carvalho.189@examplehealth.org,27990000189,27990000189,1935-10-01,1935-10-01,0.973,1.0,1.0,1.0,1.0,0.992,auto_match
HOS-A-00190,CRM-B-00190,Gabriela Moreira,Gabriela Moreira,gabriela.moreira.190@examplehealth.org,gabriela.moreira.190@examplehealth.org,27990000190,27990000190,1998-11-02,1998-11-02,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-00191,CRM-B-00191,Fernando Araujo Fernandes,Fernando Araujo Fernandes,fernando.araujo.191@examplehealth.org,fernando.araujo.191@examplehealth.org,27990000191,27990000191,2016-12-03,2016-12-03,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00192,CRM-B-00192,Monica Lima,Monica Lima,monica.lima.192@examplehealth.org,monica.lima.192@examplehealth.org,27990000192,27990000192,2016-01-04,2016-01-04,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00193,CRM-B-00193,Paulo Lima,Paulo Lima,paulo.lima.193@examplehealth.org,paulo.lima.193@examplehealth.org,27990000193,27990000193,2016-02-05,2016-02-05,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00194,CRM-B-00194,Bruno Gomes,Bruno Gome,bruno.gomes.194@examplehealth.org,bruno.gomes.194@examplehealth.org,27990000194,27990000194,1982-03-06,1982-03-06,0.952,1.0,1.0,1.0,1.0,0.986,auto_match
HOS-A-00195,CRM-B-00195,Priscila Fernandes Souza,Priscila Fernandes Souza,priscila.fernandes.195@examplehealth.org,priscila.fernandes.195@examplehealth.org,27990000195,27990000195,1997-04-07,1997-04-07,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00196,CRM-B-00196,Gustavo Silva,Gustavo Silv,gustavo.silva.196@examplehealth.org,gustavo.silva.196@examplehealth.org,27990000196,27990000196,1958-05-08,1958-05-08,0.96,1.0,1.0,1.0,1.0,0.988,auto_match
HOS-A-00197,CRM-B-00197,Carla Lima,Carla Lima,carla.lima.197@examplehealth.org,carla.lima.197@examplehealth.org,27990000197,27990000197,1967-06-09,1967-06-09,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
